celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,placement,results,final_status,eliminated_week,raw_score,week_num,judge_id,score_z,partner_alpha,week_avg_score,week_total_score,judge_count,partner_hist_avg_placement,score_delta,cum_score_avg,n_competitors,relative_technical_rank,ind_Fashion,ind_Music,ind_Other,ind_Screen,ind_Sports,age_GenZ,age_Millennial,age_GenX,age_Senior,est_fan_vote_pct,est_fan_vote_rank,inference_entropy,est_certainty_score,solver_converged
Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9,1,1St Place,Winner,0.0,9.0,7,3,0.5,7.8454829861111115,8.666666666666666,26.0,3,4.586805555555555,0.0,8.857133333333334,7,0.5952380952380952,0,1,0,0,0,0,0,1,0,0.0533824281224127,9.0,4.090328255160713,0.06875394889538666,True
Kelly Osbourne,Louis Van Amstel,Tv Personality,Nan,England,24,9,3,3Rd Place,Finalist,0.0,9.0,7,3,0.5,7.3619280788177335,8.666666666666666,26.0,3,6.29064039408867,0.0,7.999980952380952,7,0.5952380952380952,0,0,1,0,0,1,0,0,0,0.025092823357206043,17.0,4.090328255160713,0.06875394889538666,True
Kelly Osbourne,Louis Van Amstel,Tv Personality,Nan,England,24,9,3,3Rd Place,Finalist,0.0,9.0,7,3,0.5,7.3619280788177335,8.666666666666666,26.0,3,6.29064039408867,0.0,7.999980952380952,7,0.5952380952380952,0,0,1,0,0,1,0,0,0,0.02565604665030566,16.0,4.090328255160713,0.06875394889538666,True
Kelly Osbourne,Louis Van Amstel,Tv Personality,Nan,England,24,9,3,3Rd Place,Finalist,0.0,9.0,7,3,0.5,7.3619280788177335,8.666666666666666,26.0,3,6.29064039408867,0.0,7.999980952380952,7,0.5952380952380952,0,0,1,0,0,1,0,0,0,0.026176962252691588,15.0,4.090328255160713,0.06875394889538666,True
Niecy Nash,Louis Van Amstel,Actor/Actress,California,United States,40,10,5,Eliminated Week 8,Eliminated,8.0,8.0,7,3,0.16666666666666666,7.3619280788177335,8.166666666666666,24.5,3,6.29064039408867,0.0,6.976180952380952,6,0.1111111111111111,0,0,0,1,0,0,1,0,0,0.024254512959414082,17.0,3.8414008670000235,0.07878418300776568,True
Niecy Nash,Louis Van Amstel,Actor/Actress,California,United States,40,10,5,Eliminated Week 8,Eliminated,8.0,8.0,7,3,0.16666666666666666,7.3619280788177335,8.166666666666666,24.5,3,6.29064039408867,0.0,6.976180952380952,6,0.1111111111111111,0,0,0,1,0,0,1,0,0,0.0242545129594239,16.0,3.8414008670000235,0.07878418300776568,True
Niecy Nash,Louis Van Amstel,Actor/Actress,California,United States,40,10,5,Eliminated Week 8,Eliminated,8.0,8.0,7,3,0.16666666666666666,7.3619280788177335,8.166666666666666,24.5,3,6.29064039408867,0.0,6.976180952380952,6,0.1111111111111111,0,0,0,1,0,0,1,0,0,0.024254512959424025,15.0,3.8414008670000235,0.07878418300776568,True
Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,10,4,Eliminated Week 9,Eliminated,9.0,8.5,7,3,0.3333333333333333,7.9615851485148506,8.666666666666666,26.0,3,4.8894389438943895,0.0,7.190471428571429,6,0.6111111111111112,0,0,0,0,1,0,1,0,0,0.027010041797152405,14.0,3.8414008670000235,0.07878418300776568,True
Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,10,4,Eliminated Week 9,Eliminated,9.0,8.5,7,3,0.3333333333333333,7.9615851485148506,8.666666666666666,26.0,3,4.8894389438943895,0.0,7.190471428571429,6,0.6111111111111112,0,0,0,0,1,0,1,0,0,0.02836810980162624,13.0,3.8414008670000235,0.07878418300776568,True
Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,10,4,Eliminated Week 9,Eliminated,9.0,8.5,7,3,0.3333333333333333,7.9615851485148506,8.666666666666666,26.0,3,4.8894389438943895,0.0,7.190471428571429,6,0.6111111111111112,0,0,0,0,1,0,1,0,0,0.02964995406935929,12.0,3.8414008670000235,0.07878418300776568,True
Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,10,2,2Nd Place,Runnerup,0.0,9.0,7,3,0.5,7.198507317073171,9.0,27.0,3,6.567073170731708,0.0,8.571428571428571,6,0.8611111111111112,0,0,0,0,1,1,0,0,0,0.04874150782103108,9.0,3.8414008670000235,0.07878418300776568,True
Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,10,2,2Nd Place,Runnerup,0.0,9.0,7,3,0.5,7.198507317073171,9.0,27.0,3,6.567073170731708,0.0,8.571428571428571,6,0.8611111111111112,0,0,0,0,1,1,0,0,0,0.04943730854485622,8.0,3.8414008670000235,0.07878418300776568,True
Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,10,2,2Nd Place,Runnerup,0.0,9.0,7,3,0.5,7.198507317073171,9.0,27.0,3,6.567073170731708,0.0,8.571428571428571,6,0.8611111111111112,0,0,0,0,1,1,0,0,0,0.05007577385087065,7.0,3.8414008670000235,0.07878418300776568,True
Pamela Anderson,Damian Whitewood,Model,Nan,Canada,42,10,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.3333333333333333,7.809514285714285,8.5,25.5,3,6.0,0.0,7.809514285714285,6,0.3611111111111111,1,0,0,0,0,0,0,1,0,0.022110890237033658,18.0,3.8414008670000235,0.07878418300776568,True
Pamela Anderson,Damian Whitewood,Model,Nan,Canada,42,10,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.3333333333333333,7.809514285714285,8.5,25.5,3,6.0,0.0,7.809514285714285,6,0.3611111111111111,1,0,0,0,0,0,0,1,0,0.03963791248430134,11.0,3.8414008670000235,0.07878418300776568,True
Pamela Anderson,Damian Whitewood,Model,Nan,Canada,42,10,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.3333333333333333,7.809514285714285,8.5,25.5,3,6.0,0.0,7.809514285714285,6,0.3611111111111111,1,0,0,0,0,0,0,1,0,0.04046782696097337,10.0,3.8414008670000235,0.07878418300776568,True
Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,10,1,1St Place,Winner,0.0,9.0,7,3,0.5,8.913002259887005,9.0,27.0,3,2.8625235404896423,0.0,9.190471428571428,6,0.8611111111111112,0,1,0,0,0,0,1,0,0,0.14634349533995522,1.0,3.8414008670000235,0.07878418300776568,True
Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,10,1,1St Place,Winner,0.0,9.0,7,3,0.5,8.913002259887005,9.0,27.0,3,2.8625235404896423,0.0,9.190471428571428,6,0.8611111111111112,0,1,0,0,0,0,1,0,0,0.14542277230880052,2.0,3.8414008670000235,0.07878418300776568,True
Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,10,1,1St Place,Winner,0.0,9.0,7,3,0.5,8.913002259887005,9.0,27.0,3,2.8625235404896423,0.0,9.190471428571428,6,0.8611111111111112,0,1,0,0,0,0,1,0,0,0.14459601905563957,3.0,3.8414008670000235,0.07878418300776568,True
Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,10,3,3Rd Place,Finalist,0.0,8.5,7,3,0.3333333333333333,8.178165885416666,8.5,25.5,3,4.8671875,0.0,8.0,6,0.3611111111111111,0,0,1,0,0,0,1,0,0,0.050961073233862196,6.0,3.8414008670000235,0.07878418300776568,True
Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,10,3,3Rd Place,Finalist,0.0,8.5,7,3,0.3333333333333333,8.178165885416666,8.5,25.5,3,4.8671875,0.0,8.0,6,0.3611111111111111,0,0,1,0,0,0,1,0,0,0.05181299247829798,5.0,3.8414008670000235,0.07878418300776568,True
Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,10,3,3Rd Place,Finalist,0.0,8.5,7,3,0.3333333333333333,8.178165885416666,8.5,25.5,3,4.8671875,0.0,8.0,6,0.3611111111111111,0,0,1,0,0,0,1,0,0,0.05260078313797827,4.0,3.8414008670000235,0.07878418300776568,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2,2Nd Place,Runnerup,0.0,8.0,7,3,0.0,7.313168548387097,8.375,33.5,4,4.951612903225806,0.0,7.767852380952381,6,0.2708333333333333,0,0,0,1,0,1,0,0,0,0.024912040084558697,18.0,4.376409328147123,0.045486342045595984,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2,2Nd Place,Runnerup,0.0,8.0,7,3,0.0,7.313168548387097,8.375,33.5,4,4.951612903225806,0.0,7.767852380952381,6,0.2708333333333333,0,0,0,1,0,1,0,0,0,0.025416749306035387,16.0,4.376409328147123,0.045486342045595984,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2,2Nd Place,Runnerup,0.0,8.0,7,3,0.0,7.313168548387097,8.375,33.5,4,4.951612903225806,0.0,7.767852380952381,6,0.2708333333333333,0,0,0,1,0,1,0,0,0,0.025889426401830323,15.0,4.376409328147123,0.045486342045595984,True
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2,2Nd Place,Runnerup,0.0,8.0,7,3,0.0,7.313168548387097,8.375,33.5,4,4.951612903225806,0.0,7.767852380952381,6,0.2708333333333333,0,0,0,1,0,1,0,0,0,0.026322565014242245,14.0,4.376409328147123,0.045486342045595984,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1,1St Place,Winner,0.0,9.0,7,3,0.4,8.913002259887005,9.125,36.5,4,2.8625235404896423,0.0,8.636904761904763,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.08057094022420429,4.0,4.376409328147123,0.045486342045595984,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1,1St Place,Winner,0.0,9.0,7,3,0.4,8.913002259887005,9.125,36.5,4,2.8625235404896423,0.0,8.636904761904763,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.08189289187681234,3.0,4.376409328147123,0.045486342045595984,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1,1St Place,Winner,0.0,9.0,7,3,0.4,8.913002259887005,9.125,36.5,4,2.8625235404896423,0.0,8.636904761904763,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.08311009826544778,2.0,4.376409328147123,0.045486342045595984,True
Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,11,1,1St Place,Winner,0.0,9.0,7,3,0.4,8.913002259887005,9.125,36.5,4,2.8625235404896423,0.0,8.636904761904763,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.08423163979471063,1.0,4.376409328147123,0.045486342045595984,True
Rick Fox,Cheryl Burke,Athlete,Nan,Canada,41,11,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.2,7.9615851485148506,8.625,34.5,4,4.8894389438943895,0.0,7.9226190476190474,6,0.4375,0,0,0,0,1,0,0,1,0,0.02070263025630425,20.0,4.376409328147123,0.045486342045595984,True
Rick Fox,Cheryl Burke,Athlete,Nan,Canada,41,11,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.2,7.9615851485148506,8.625,34.5,4,4.8894389438943895,0.0,7.9226190476190474,6,0.4375,0,0,0,0,1,0,0,1,0,0.03608374569613614,11.0,4.376409328147123,0.045486342045595984,True
Rick Fox,Cheryl Burke,Athlete,Nan,Canada,41,11,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.2,7.9615851485148506,8.625,34.5,4,4.8894389438943895,0.0,7.9226190476190474,6,0.4375,0,0,0,0,1,0,0,1,0,0.03685588301171672,10.0,4.376409328147123,0.045486342045595984,True
Rick Fox,Cheryl Burke,Athlete,Nan,Canada,41,11,6,Eliminated Week 7,Eliminated,7.0,8.5,7,3,0.2,7.9615851485148506,8.625,34.5,4,4.8894389438943895,0.0,7.9226190476190474,6,0.4375,0,0,0,0,1,0,0,1,0,0.037568877466360465,9.0,4.376409328147123,0.045486342045595984,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,5,Eliminated Week 8,Eliminated,8.0,8.5,7,3,0.2,7.198507317073171,8.75,35.0,4,6.567073170731708,0.0,7.249995238095238,6,0.6041666666666666,0,0,0,0,1,0,1,0,0,0.020103109872687847,21.0,4.376409328147123,0.045486342045595984,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,5,Eliminated Week 8,Eliminated,8.0,8.5,7,3,0.2,7.198507317073171,8.75,35.0,4,6.567073170731708,0.0,7.249995238095238,6,0.6041666666666666,0,0,0,0,1,0,1,0,0,0.020103109872639746,22.0,4.376409328147123,0.045486342045595984,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,5,Eliminated Week 8,Eliminated,8.0,8.5,7,3,0.2,7.198507317073171,8.75,35.0,4,6.567073170731708,0.0,7.249995238095238,6,0.6041666666666666,0,0,0,0,1,0,1,0,0,0.0201031098725767,24.0,4.376409328147123,0.045486342045595984,True
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,5,Eliminated Week 8,Eliminated,8.0,8.5,7,3,0.2,7.198507317073171,8.75,35.0,4,6.567073170731708,0.0,7.249995238095238,6,0.6041666666666666,0,0,0,0,1,0,1,0,0,0.020103109872602384,23.0,4.376409328147123,0.045486342045595984,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,4,Eliminated Week 9,Eliminated,9.0,9.5,7,3,0.6,8.178165885416666,9.125,36.5,4,4.8671875,0.0,8.684519047619048,6,0.8541666666666666,0,1,0,0,0,0,1,0,0,0.06187159426353717,8.0,4.376409328147123,0.045486342045595984,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,4,Eliminated Week 9,Eliminated,9.0,9.5,7,3,0.6,8.178165885416666,9.125,36.5,4,4.8671875,0.0,8.684519047619048,6,0.8541666666666666,0,1,0,0,0,0,1,0,0,0.06279156630620618,7.0,4.376409328147123,0.045486342045595984,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,4,Eliminated Week 9,Eliminated,9.0,9.5,7,3,0.6,8.178165885416666,9.125,36.5,4,4.8671875,0.0,8.684519047619048,6,0.8541666666666666,0,1,0,0,0,0,1,0,0,0.06363238281294803,6.0,4.376409328147123,0.045486342045595984,True
Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,11,4,Eliminated Week 9,Eliminated,9.0,9.5,7,3,0.6,8.178165885416666,9.125,36.5,4,4.8671875,0.0,8.684519047619048,6,0.8541666666666666,0,1,0,0,0,0,1,0,0,0.06440775256737412,5.0,4.376409328147123,0.045486342045595984,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,19,11,3,3Rd Place,Finalist,0.0,8.0,7,3,0.0,8.623093601462523,8.125,32.5,4,3.9085923217550276,0.0,6.922609523809523,6,0.10416666666666667,0,0,1,0,0,1,0,0,0,0.024398335332286004,19.0,4.376409328147123,0.045486342045595984,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,19,11,3,3Rd Place,Finalist,0.0,8.0,7,3,0.0,8.623093601462523,8.125,32.5,4,3.9085923217550276,0.0,6.922609523809523,6,0.10416666666666667,0,0,1,0,0,1,0,0,0,0.02539259105066759,17.0,4.376409328147123,0.045486342045595984,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,19,11,3,3Rd Place,Finalist,0.0,8.0,7,3,0.0,8.623093601462523,8.125,32.5,4,3.9085923217550276,0.0,6.922609523809523,6,0.10416666666666667,0,0,1,0,0,1,0,0,0,0.02632746637778297,13.0,4.376409328147123,0.045486342045595984,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,19,11,3,3Rd Place,Finalist,0.0,8.0,7,3,0.0,8.623093601462523,8.125,32.5,4,3.9085923217550276,0.0,6.922609523809523,6,0.10416666666666667,0,0,1,0,0,1,0,0,0,0.0272083844003321,12.0,4.376409328147123,0.045486342045595984,True
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,4,Eliminated Week 9,Eliminated,9.0,7.5,7,3,-0.3333333333333333,7.795647632311977,8.25,33.0,4,5.26183844011142,0.0,7.7023809523809526,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.03753293852725434,16.0,4.514258222133018,0.015420906621813724,True
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,4,Eliminated Week 9,Eliminated,9.0,7.5,7,3,-0.3333333333333333,7.795647632311977,8.25,33.0,4,5.26183844011142,0.0,7.7023809523809526,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.03822064629211183,15.0,4.514258222133018,0.015420906621813724,True
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,4,Eliminated Week 9,Eliminated,9.0,7.5,7,3,-0.3333333333333333,7.795647632311977,8.25,33.0,4,5.26183844011142,0.0,7.7023809523809526,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.03885371012342111,14.0,4.514258222133018,0.015420906621813724,True
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,4,Eliminated Week 9,Eliminated,9.0,7.5,7,3,-0.3333333333333333,7.795647632311977,8.25,33.0,4,5.26183844011142,0.0,7.7023809523809526,6,0.8541666666666666,0,0,0,1,0,0,0,1,0,0.03943831776941493,13.0,4.514258222133018,0.015420906621813724,True
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3,3Rd Place,Finalist,0.0,7.5,7,3,-0.3333333333333333,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.904761904761905,6,0.6041666666666666,0,0,0,1,0,1,0,0,0,0.06071416271381885,4.0,4.514258222133018,0.015420906621813724,True
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3,3Rd Place,Finalist,0.0,7.5,7,3,-0.3333333333333333,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.904761904761905,6,0.6041666666666666,0,0,0,1,0,1,0,0,0,0.06090618837176761,3.0,4.514258222133018,0.015420906621813724,True
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3,3Rd Place,Finalist,0.0,7.5,7,3,-0.3333333333333333,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.904761904761905,6,0.6041666666666666,0,0,0,1,0,1,0,0,0,0.0610804491638901,2.0,4.514258222133018,0.015420906621813724,True
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3,3Rd Place,Finalist,0.0,7.5,7,3,-0.3333333333333333,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.904761904761905,6,0.6041666666666666,0,0,0,1,0,1,0,0,0,0.06123930069760891,1.0,4.514258222133018,0.015420906621813724,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2,2Nd Place,Runnerup,0.0,7.0,7,3,-0.6666666666666666,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.5,6,0.1875,0,0,0,1,0,0,0,1,0,0.040100175345086704,10.5,4.514258222133018,0.015420906621813724,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2,2Nd Place,Runnerup,0.0,7.0,7,3,-0.6666666666666666,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.5,6,0.1875,0,0,0,1,0,0,0,1,0,0.040100175345086704,10.5,4.514258222133018,0.015420906621813724,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2,2Nd Place,Runnerup,0.0,7.0,7,3,-0.6666666666666666,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.5,6,0.1875,0,0,0,1,0,0,0,1,0,0.040100175345086704,10.5,4.514258222133018,0.015420906621813724,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2,2Nd Place,Runnerup,0.0,7.0,7,3,-0.6666666666666666,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.5,6,0.1875,0,0,0,1,0,0,0,1,0,0.040100175345086704,10.5,4.514258222133018,0.015420906621813724,True
Hines Ward,Kym Johnson,Athlete,Nan,South Korea,35,12,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.8454829861111115,8.25,33.0,4,4.586805555555555,0.0,8.226190476190476,6,0.8541666666666666,0,0,0,0,1,0,1,0,0,0.0541904738165375,8.0,4.514258222133018,0.015420906621813724,True
Hines Ward,Kym Johnson,Athlete,Nan,South Korea,35,12,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.8454829861111115,8.25,33.0,4,4.586805555555555,0.0,8.226190476190476,6,0.8541666666666666,0,0,0,0,1,0,1,0,0,0.05423327108322619,7.0,4.514258222133018,0.015420906621813724,True
Hines Ward,Kym Johnson,Athlete,Nan,South Korea,35,12,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.8454829861111115,8.25,33.0,4,4.586805555555555,0.0,8.226190476190476,6,0.8541666666666666,0,0,0,0,1,0,1,0,0,0.05427202154430126,6.0,4.514258222133018,0.015420906621813724,True
Hines Ward,Kym Johnson,Athlete,Nan,South Korea,35,12,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.8454829861111115,8.25,33.0,4,4.586805555555555,0.0,8.226190476190476,6,0.8541666666666666,0,0,0,0,1,0,1,0,0,0.05430727326309102,5.0,4.514258222133018,0.015420906621813724,True
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,12,5,Eliminated Week 8,Eliminated,8.0,7.0,7,3,-0.6666666666666666,7.499996153846154,7.5,30.0,4,6.269230769230769,0.0,7.690476190476191,6,0.1875,0,1,0,0,0,1,0,0,0,0.03468947565419461,17.0,4.514258222133018,0.015420906621813724,True
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,12,5,Eliminated Week 8,Eliminated,8.0,7.0,7,3,-0.6666666666666666,7.499996153846154,7.5,30.0,4,6.269230769230769,0.0,7.690476190476191,6,0.1875,0,1,0,0,0,1,0,0,0,0.03447108715771447,18.0,4.514258222133018,0.015420906621813724,True
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,12,5,Eliminated Week 8,Eliminated,8.0,7.0,7,3,-0.6666666666666666,7.499996153846154,7.5,30.0,4,6.269230769230769,0.0,7.690476190476191,6,0.1875,0,1,0,0,0,1,0,0,0,0.034274682565155916,19.0,4.514258222133018,0.015420906621813724,True
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,12,5,Eliminated Week 8,Eliminated,8.0,7.0,7,3,-0.6666666666666666,7.499996153846154,7.5,30.0,4,6.269230769230769,0.0,7.690476190476191,6,0.1875,0,1,0,0,0,1,0,0,0,0.03409710423223528,20.0,4.514258222133018,0.015420906621813724,True
Kendra Wilkinson,Louis Van Amstel,Tv Personality,California,United States,25,12,6,Eliminated Week 7,Eliminated,7.0,7.5,7,3,-0.3333333333333333,7.3619280788177335,7.625,30.5,4,6.29064039408867,0.0,7.041666666666667,6,0.4375,0,0,1,0,0,1,0,0,0,0.021180639226063242,24.0,4.514258222133018,0.015420906621813724,True
Kendra Wilkinson,Louis Van Amstel,Tv Personality,California,United States,25,12,6,Eliminated Week 7,Eliminated,7.0,7.5,7,3,-0.3333333333333333,7.3619280788177335,7.625,30.5,4,6.29064039408867,0.0,7.041666666666667,6,0.4375,0,0,1,0,0,1,0,0,0,0.021594266809488578,23.0,4.514258222133018,0.015420906621813724,True
Kendra Wilkinson,Louis Van Amstel,Tv Personality,California,United States,25,12,6,Eliminated Week 7,Eliminated,7.0,7.5,7,3,-0.3333333333333333,7.3619280788177335,7.625,30.5,4,6.29064039408867,0.0,7.041666666666667,6,0.4375,0,0,1,0,0,1,0,0,0,0.021975457862048704,22.0,4.514258222133018,0.015420906621813724,True
Kendra Wilkinson,Louis Van Amstel,Tv Personality,California,United States,25,12,6,Eliminated Week 7,Eliminated,7.0,7.5,7,3,-0.3333333333333333,7.3619280788177335,7.625,30.5,4,6.29064039408867,0.0,7.041666666666667,6,0.4375,0,0,1,0,0,1,0,0,0,0.022327831746308584,21.0,4.514258222133018,0.015420906621813724,True
David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,13,6,Eliminated Week 7,Eliminated,7.0,8.0,7,3,0.0,7.8454829861111115,7.833333333333333,23.5,3,4.586805555555555,0.0,7.357142857142857,6,0.2777777777777778,0,0,0,1,0,0,1,0,0,0.021423053553276554,18.0,3.9668627053379013,0.04869687009578705,True
David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,13,6,Eliminated Week 7,Eliminated,7.0,8.0,7,3,0.0,7.8454829861111115,7.833333333333333,23.5,3,4.586805555555555,0.0,7.357142857142857,6,0.2777777777777778,0,0,0,1,0,0,1,0,0,0.037748244940672436,14.0,3.9668627053379013,0.04869687009578705,True
David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,13,6,Eliminated Week 7,Eliminated,7.0,8.0,7,3,0.0,7.8454829861111115,7.833333333333333,23.5,3,4.586805555555555,0.0,7.357142857142857,6,0.2777777777777778,0,0,0,1,0,0,1,0,0,0.038292115543903056,13.0,3.9668627053379013,0.04869687009578705,True
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3,3Rd Place,Finalist,0.0,9.0,7,3,0.6666666666666666,8.913002259887005,8.833333333333334,26.5,3,2.8625235404896423,0.0,8.5,6,0.9444444444444444,0,0,0,1,0,0,0,1,0,0.11422057637972492,3.0,3.9668627053379013,0.04869687009578705,True
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3,3Rd Place,Finalist,0.0,9.0,7,3,0.6666666666666666,8.913002259887005,8.833333333333334,26.5,3,2.8625235404896423,0.0,8.5,6,0.9444444444444444,0,0,0,1,0,0,0,1,0,0.11550717708232684,2.0,3.9668627053379013,0.04869687009578705,True
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3,3Rd Place,Finalist,0.0,9.0,7,3,0.6666666666666666,8.913002259887005,8.833333333333334,26.5,3,2.8625235404896423,0.0,8.5,6,0.9444444444444444,0,0,0,1,0,0,0,1,0,0.11665949383974424,1.0,3.9668627053379013,0.04869687009578705,True
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,13,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,8.428571428571429,6,0.4444444444444444,0,0,0,1,0,0,1,0,0,0.07339834011123723,4.0,3.9668627053379013,0.04869687009578705,True
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,13,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,8.428571428571429,6,0.4444444444444444,0,0,0,1,0,0,1,0,0,0.0723560135409842,5.0,3.9668627053379013,0.04869687009578705,True
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,13,1,1St Place,Winner,0.0,8.0,7,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,8.428571428571429,6,0.4444444444444444,0,0,0,1,0,0,1,0,0,0.07143527277432189,6.0,3.9668627053379013,0.04869687009578705,True
Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,13,4,Eliminated Week 9,Eliminated,9.0,8.5,7,3,0.3333333333333333,8.178165885416666,8.333333333333334,25.0,3,4.8671875,0.0,7.476190476190476,6,0.6111111111111112,0,0,0,0,1,0,1,0,0,0.04451027484528859,9.0,3.9668627053379013,0.04869687009578705,True
